Separate indirect from direct evidence (SIDE) using back-calculation method
        melatonin:mirtazapine 0    0 1.25      .   1.25    .     .       .
            melatonin:placebo 3 1.00 1.11   1.11      .    .     .       .
          melatonin:ramelteon 0    0 0.86      .   0.86    .     .       .
           melatonin:zaleplon 0    0 1.44      .   1.44    .     .       .
           melatonin:zolpidem 0    0 1.00      .   1.00    .     .       .
          melatonin:zopiclone 0    0 0.55      .   0.55    .     .       .
          mirtazapine:placebo 0    0 0.89      .   0.89    .     .       .
        mirtazapine:ramelteon 0    0 0.69      .   0.69    .     .       .
         mirtazapine:zaleplon 0    0 1.16      .   1.16    .     .       .
         mirtazapine:zolpidem 0    0 0.80      .   0.80    .     .       .
        mirtazapine:zopiclone 0    0 0.44      .   0.44    .     .       .
            placebo:ramelteon 2 1.00 0.77   0.77      .    .     .       .
             placebo:zaleplon 2 0.79 1.30   1.16   2.02 0.57 -1.23  0.2206
             placebo:zolpidem 4 0.94 0.90   0.94   0.47 2.02  0.96  0.3349
            placebo:zopiclone 1 0.80 0.50   0.50   0.49 1.02  0.02  0.9808
           ramelteon:zaleplon 0    0 1.68      .   1.68    .     .       .
           ramelteon:zolpidem 0    0 1.17      .   1.17    .     .       .
          ramelteon:zopiclone 0    0 0.64      .   0.64    .     .       .
            zaleplon:zolpidem 3 0.90 0.69   0.66   1.13 0.58 -1.00  0.3176
           zaleplon:zopiclone 0    0 0.38      .   0.38    .     .       .
           zolpidem:zopiclone 0    0 0.55      .   0.55    .     .       .

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (OR) in network meta-analysis
 direct     - Estimated treatment effect (OR) derived from direct evidence
 indir.     - Estimated treatment effect (OR) derived from indirect evidence
 RoR        - Ratio of Ratios (direct versus indirect)
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0. (0 out of 8 comparisons)."
[1] "File created on 2022-01-30"
