Separate indirect from direct evidence (SIDE) using back-calculation method
        melatonin:mirtazapine 0    0 1.15      .   1.15    .     .       .
            melatonin:placebo 3 1.00 1.03   1.03      .    .     .       .
          melatonin:ramelteon 0    0 0.79      .   0.79    .     .       .
           melatonin:zaleplon 0    0 1.34      .   1.34    .     .       .
           melatonin:zolpidem 0    0 0.93      .   0.93    .     .       .
          melatonin:zopiclone 0    0 0.51      .   0.51    .     .       .
          mirtazapine:placebo 0    0 0.89      .   0.89    .     .       .
        mirtazapine:ramelteon 0    0 0.69      .   0.69    .     .       .
         mirtazapine:zaleplon 0    0 1.16      .   1.16    .     .       .
         mirtazapine:zolpidem 0    0 0.81      .   0.81    .     .       .
        mirtazapine:zopiclone 0    0 0.44      .   0.44    .     .       .
            placebo:ramelteon 2 1.00 0.77   0.77      .    .     .       .
             placebo:zaleplon 2 0.79 1.30   1.16   2.03 0.57 -1.21  0.2257
             placebo:zolpidem 4 0.94 0.90   0.94   0.47 2.02  0.95  0.3429
            placebo:zopiclone 1 0.80 0.50   0.50   0.49 1.02  0.03  0.9763
           ramelteon:zaleplon 0    0 1.68      .   1.68    .     .       .
           ramelteon:zolpidem 0    0 1.17      .   1.17    .     .       .
          ramelteon:zopiclone 0    0 0.64      .   0.64    .     .       .
            zaleplon:zolpidem 3 0.90 0.69   0.66   1.13 0.58 -0.99  0.3246
           zaleplon:zopiclone 0    0 0.38      .   0.38    .     .       .
           zolpidem:zopiclone 0    0 0.55      .   0.55    .     .       .

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (OR) in network meta-analysis
 direct     - Estimated treatment effect (OR) derived from direct evidence
 indir.     - Estimated treatment effect (OR) derived from indirect evidence
 RoR        - Ratio of Ratios (direct versus indirect)
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0. (0 out of 8 comparisons)."
[1] "File created on 2022-04-11"
