Separate indirect from direct evidence (SIDE) using back-calculation method
        daridorexant:zopiclone  0    0  0.89      .   0.89     .     .       .
           eszopiclone:placebo  6 1.00 -0.28  -0.28      .     .     .       .
         eszopiclone:ramelteon  0    0 -0.33      .  -0.33     .     .       .
        eszopiclone:suvorexant  0    0 -0.28      .  -0.28     .     .       .
         eszopiclone:trazodone  0    0 -0.00      .  -0.00     .     .       .
          eszopiclone:zaleplon  0    0 -0.15      .  -0.15     .     .       .
          eszopiclone:zolpidem  0    0 -0.10      .  -0.10     .     .       .
         eszopiclone:zopiclone  0    0  0.56      .   0.56     .     .       .
             ramelteon:placebo  2 1.00  0.05   0.05      .     .     .       .
            suvorexant:placebo  2 1.00 -0.00  -0.00      .     .     .       .
             trazodone:placebo  2 0.64 -0.28  -0.24  -0.35  0.12  0.42  0.6719
              zaleplon:placebo  5 0.86 -0.13  -0.13  -0.18  0.05  0.24  0.8089
              zolpidem:placebo 15 0.96 -0.18  -0.17  -0.43  0.26  0.95  0.3422
             zopiclone:placebo  0    0 -0.84      .  -0.84     .     .       .
          ramelteon:suvorexant  0    0  0.05      .   0.05     .     .       .
           ramelteon:trazodone  0    0  0.33      .   0.33     .     .       .
            ramelteon:zaleplon  0    0  0.18      .   0.18     .     .       .
            ramelteon:zolpidem  0    0  0.23      .   0.23     .     .       .
           ramelteon:zopiclone  0    0  0.89      .   0.89     .     .       .
          suvorexant:trazodone  0    0  0.28      .   0.28     .     .       .
           suvorexant:zaleplon  0    0  0.13      .   0.13     .     .       .
           suvorexant:zolpidem  0    0  0.18      .   0.18     .     .       .
          suvorexant:zopiclone  0    0  0.84      .   0.84     .     .       .
            trazodone:zaleplon  0    0 -0.14      .  -0.14     .     .       .
            trazodone:zolpidem  1 0.46 -0.10  -0.07  -0.13  0.06  0.20  0.8412
           trazodone:zopiclone  0    0  0.56      .   0.56     .     .       .
             zaleplon:zolpidem  3 0.59  0.04   0.06   0.02  0.04  0.23  0.8149
            zaleplon:zopiclone  0    0  0.71      .   0.71     .     .       .
            zolpidem:zopiclone  0    0  0.67      .   0.67     .     .       .

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (SMD) in network meta-analysis
 direct     - Estimated treatment effect (SMD) derived from direct evidence
 indir.     - Estimated treatment effect (SMD) derived from indirect evidence
 Diff       - Difference between direct and indirect treatment estimates
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0.14. (2 out of 14 comparisons)."
[1] "File created on 2022-01-31"
