Separate indirect from direct evidence (SIDE) using back-calculation method
         trimipramine:zaleplon 0    0 -0.12      .  -0.12     .     .       .
         trimipramine:zolpidem 0    0 -0.15      .  -0.15     .     .       .
        trimipramine:zopiclone 0    0 -0.50      .  -0.50     .     .       .
             zaleplon:zolpidem 0    0 -0.03      .  -0.03     .     .       .
            zaleplon:zopiclone 0    0 -0.38      .  -0.38     .     .       .
            zolpidem:zopiclone 0    0 -0.35      .  -0.35     .     .       .

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (SMD) in network meta-analysis
 direct     - Estimated treatment effect (SMD) derived from direct evidence
 indir.     - Estimated treatment effect (SMD) derived from indirect evidence
 Diff       - Difference between direct and indirect treatment estimates
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0. (0 out of 11 comparisons)."
[1] "File created on 2022-06-08"
