Separate indirect from direct evidence (SIDE) using back-calculation method
          ramelteon:zopiclone 0    0 -0.35      .  -0.35     .     .       .
            zaleplon:zolpidem 1 0.60 -0.29  -0.17  -0.46  0.29  1.19  0.2343
           zaleplon:zopiclone 0    0 -0.11      .  -0.11     .     .       .
           zolpidem:zopiclone 0    0  0.17      .   0.17     .     .       .

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (SMD) in network meta-analysis
 direct     - Estimated treatment effect (SMD) derived from direct evidence
 indir.     - Estimated treatment effect (SMD) derived from indirect evidence
 Diff       - Difference between direct and indirect treatment estimates
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0. (0 out of 12 comparisons)."
[1] "File created on 2022-01-30"
