Separate indirect from direct evidence (SIDE) using back-calculation method
          ramelteon:zopiclone 0    0 -0.37      .  -0.37     .     .       .
            zaleplon:zolpidem 1 0.70 -0.34  -0.22  -0.64  0.42  1.78  0.0756
           zaleplon:zopiclone 0    0 -0.10      .  -0.10     .     .       .
           zolpidem:zopiclone 0    0  0.24      .   0.24     .     .       .

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (SMD) in network meta-analysis
 direct     - Estimated treatment effect (SMD) derived from direct evidence
 indir.     - Estimated treatment effect (SMD) derived from indirect evidence
 Diff       - Difference between direct and indirect treatment estimates
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0. (0 out of 12 comparisons)."
[1] "File created on 2022-06-08"
