Separate indirect from direct evidence (SIDE) using back-calculation method
          BZD-long:lemborexant 0    0 0.68      .   0.68    .     .       .
            BZD-long:melatonin 0    0 0.22      .   0.22    .     .       .
              BZD-long:placebo 2 0.65 0.49   0.39   0.72 0.55 -0.87  0.3865
          BZD-long:seltorexant 0    0 1.14      .   1.14    .     .       .
            BZD-long:trazodone 0    0 0.54      .   0.54    .     .       .
         BZD-long:trimipramine 0    0 0.65      .   0.65    .     .       .
             BZD-long:zaleplon 0    0 0.42      .   0.42    .     .       .
             BZD-long:zolpidem 0    0 0.56      .   0.56    .     .       .
            BZD-long:zopiclone 3 0.67 0.78   0.91   0.56 1.64  0.68  0.4961
        BZD-short:daridorexant 0    0 0.82      .   0.82    .     .       .
         BZD-short:eszopiclone 0    0 1.80      .   1.80    .     .       .
         BZD-short:lemborexant 0    0 1.42      .   1.42    .     .       .
           BZD-short:melatonin 0    0 0.46      .   0.46    .     .       .
             BZD-short:placebo 0    0 1.02      .   1.02    .     .       .
         BZD-short:seltorexant 0    0 2.38      .   2.38    .     .       .
           BZD-short:trazodone 0    0 1.13      .   1.13    .     .       .
        BZD-short:trimipramine 0    0 1.36      .   1.36    .     .       .
            BZD-short:zaleplon 0    0 0.88      .   0.88    .     .       .
            BZD-short:zolpidem 1 1.00 1.18   1.18      .    .     .       .
           BZD-short:zopiclone 0    0 1.63      .   1.63    .     .       .
      daridorexant:eszopiclone 0    0 2.21      .   2.21    .     .       .
      daridorexant:lemborexant 0    0 1.74      .   1.74    .     .       .
        daridorexant:melatonin 0    0 0.57      .   0.57    .     .       .
          daridorexant:placebo 3 0.97 1.25   1.32   0.26 5.02  1.11  0.2666
      daridorexant:seltorexant 0    0 2.92      .   2.92    .     .       .
        daridorexant:trazodone 0    0 1.38      .   1.38    .     .       .
     daridorexant:trimipramine 0    0 1.67      .   1.67    .     .       .
         daridorexant:zaleplon 0    0 1.08      .   1.08    .     .       .
         daridorexant:zolpidem 1 0.08 1.45   0.49   1.60 0.31 -1.11  0.2680
        daridorexant:zopiclone 0    0 1.99      .   1.99    .     .       .
       eszopiclone:lemborexant 0    0 0.79      .   0.79    .     .       .
         eszopiclone:melatonin 0    0 0.26      .   0.26    .     .       .
           eszopiclone:placebo 1 0.81 0.57   0.60   0.45 1.33  0.43  0.6698
       eszopiclone:seltorexant 0    0 1.32      .   1.32    .     .       .
         eszopiclone:trazodone 0    0 0.62      .   0.62    .     .       .
      eszopiclone:trimipramine 0    0 0.75      .   0.75    .     .       .
          eszopiclone:zaleplon 0    0 0.49      .   0.49    .     .       .
          eszopiclone:zolpidem 0    0 0.65      .   0.65    .     .       .
         eszopiclone:zopiclone 2 0.83 0.90   0.86   1.14 0.75 -0.43  0.6698
         lemborexant:melatonin 0    0 0.33      .   0.33    .     .       .
           lemborexant:placebo 2 0.86 0.72   0.85   0.26 3.31  1.78  0.0754
       lemborexant:seltorexant 0    0 1.68      .   1.68    .     .       .
         lemborexant:trazodone 0    0 0.79      .   0.79    .     .       .
      lemborexant:trimipramine 0    0 0.96      .   0.96    .     .       .
          lemborexant:zaleplon 0    0 0.62      .   0.62    .     .       .
          lemborexant:zolpidem 1 0.43 0.83   0.47   1.27 0.37 -1.92  0.0554
         lemborexant:zopiclone 0    0 1.15      .   1.15    .     .       .
             melatonin:placebo 1 1.00 2.21   2.21      .    .     .       .
         melatonin:seltorexant 0    0 5.14      .   5.14    .     .       .
           melatonin:trazodone 0    0 2.43      .   2.43    .     .       .
        melatonin:trimipramine 0    0 2.94      .   2.94    .     .       .
            melatonin:zaleplon 0    0 1.90      .   1.90    .     .       .
            melatonin:zolpidem 0    0 2.55      .   2.55    .     .       .
           melatonin:zopiclone 0    0 3.51      .   3.51    .     .       .
           placebo:seltorexant 1 0.79 2.33   2.60   1.58 1.65  0.39  0.6979
             placebo:trazodone 1 0.56 1.10   0.65   2.14 0.30 -1.47  0.1407
          placebo:trimipramine 1 0.77 1.33   1.07   2.87 0.37 -0.67  0.5019
              placebo:zaleplon 1 0.71 0.86   0.85   0.90 0.94 -0.07  0.9444
              placebo:zolpidem 9 0.93 1.16   1.22   0.57 2.13  1.26  0.2075
             placebo:zopiclone 1 0.11 1.59   1.55   1.60 0.97 -0.03  0.9758
         seltorexant:trazodone 0    0 0.47      .   0.47    .     .       .
      seltorexant:trimipramine 0    0 0.57      .   0.57    .     .       .
          seltorexant:zaleplon 0    0 0.37      .   0.37    .     .       .
          seltorexant:zolpidem 1 0.65 0.50   0.58   0.38 1.54  0.39  0.6979
         seltorexant:zopiclone 0    0 0.68      .   0.68    .     .       .
        trazodone:trimipramine 0    0 1.21      .   1.21    .     .       .
            trazodone:zaleplon 0    0 0.78      .   0.78    .     .       .
            trazodone:zolpidem 1 0.68 1.05   0.92   1.38 0.66 -0.48  0.6344
           trazodone:zopiclone 0    0 1.45      .   1.45    .     .       .
         trimipramine:zaleplon 0    0 0.65      .   0.65    .     .       .
         trimipramine:zolpidem 0    0 0.87      .   0.87    .     .       .
        trimipramine:zopiclone 0    0 1.20      .   1.20    .     .       .
             zaleplon:zolpidem 1 0.66 1.34   1.31   1.39 0.94 -0.07  0.9444
            zaleplon:zopiclone 0    0 1.85      .   1.85    .     .       .
            zolpidem:zopiclone 0    0 1.38      .   1.38    .     .       .

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (OR) in network meta-analysis
 direct     - Estimated treatment effect (OR) derived from direct evidence
 indir.     - Estimated treatment effect (OR) derived from indirect evidence
 RoR        - Ratio of Ratios (direct versus indirect)
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0. (0 out of 22 comparisons)."
[1] "File created on 2022-01-31"
