Separate indirect from direct evidence (SIDE) using back-calculation method
          suvorexant:zopiclone  0    0 -0.24      .  -0.24     .     .       .
            trazodone:zolpidem  1 0.77  0.13   0.07   0.33 -0.27 -0.52  0.6001
           trazodone:zopiclone  0    0 -0.33      .  -0.33     .     .       .
            zolpidem:zopiclone  0    0 -0.46      .  -0.46     .     .       .

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (SMD) in network meta-analysis
 direct     - Estimated treatment effect (SMD) derived from direct evidence
 indir.     - Estimated treatment effect (SMD) derived from indirect evidence
 Diff       - Difference between direct and indirect treatment estimates
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0. (0 out of 9 comparisons)."
[1] "File created on 2022-01-31"
