Separate indirect from direct evidence (SIDE) using back-calculation method
       lemborexant:seltorexant  0    0  0.11      .   0.11     .     .       .
        lemborexant:suvorexant  0    0 -0.03      .  -0.03     .     .       .
         lemborexant:trazodone  0    0  0.00      .   0.00     .     .       .
          lemborexant:zolpidem  1 0.41  0.11   0.11   0.11 -0.01 -0.04  0.9710
         lemborexant:zopiclone  0    0 -0.31      .  -0.31     .     .       .
             ramelteon:placebo  2 1.00  0.05   0.05      .     .     .       .
           seltorexant:placebo  1 0.72 -0.34  -0.27  -0.51  0.24  0.61  0.5418
            suvorexant:placebo  2 1.00 -0.20  -0.20      .     .     .       .
             trazodone:placebo  1 0.78 -0.23  -0.19  -0.39  0.20  0.46  0.6478
              zolpidem:placebo 12 0.95 -0.34  -0.34  -0.41  0.07  0.27  0.7903
             zopiclone:placebo  1 1.00  0.08   0.08      .     .     .       .
         ramelteon:seltorexant  0    0  0.39      .   0.39     .     .       .
          ramelteon:suvorexant  0    0  0.25      .   0.25     .     .       .
           ramelteon:trazodone  0    0  0.28      .   0.28     .     .       .
            ramelteon:zolpidem  0    0  0.39      .   0.39     .     .       .
           ramelteon:zopiclone  0    0 -0.03      .  -0.03     .     .       .
        seltorexant:suvorexant  0    0 -0.14      .  -0.14     .     .       .
         seltorexant:trazodone  0    0 -0.11      .  -0.11     .     .       .
          seltorexant:zolpidem  1 0.71  0.00  -0.06   0.17 -0.23 -0.61  0.5418
         seltorexant:zopiclone  0    0 -0.42      .  -0.42     .     .       .
          suvorexant:trazodone  0    0  0.04      .   0.04     .     .       .
           suvorexant:zolpidem  0    0  0.15      .   0.15     .     .       .
          suvorexant:zopiclone  0    0 -0.28      .  -0.28     .     .       .
            trazodone:zolpidem  1 0.77  0.11   0.06   0.26 -0.20 -0.46  0.6478
           trazodone:zopiclone  0    0 -0.31      .  -0.31     .     .       .
            zolpidem:zopiclone  0    0 -0.42      .  -0.42     .     .       .

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (SMD) in network meta-analysis
 direct     - Estimated treatment effect (SMD) derived from direct evidence
 indir.     - Estimated treatment effect (SMD) derived from indirect evidence
 Diff       - Difference between direct and indirect treatment estimates
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0. (0 out of 11 comparisons)."
[1] "File created on 2022-06-01"
