Separate indirect from direct evidence (SIDE) using back-calculation method
            ramelteon:zaleplon  0    0 -0.03      .  -0.03     .     .       .
            ramelteon:zolpidem  0    0  0.15      .   0.15     .     .       .
           ramelteon:zopiclone  0    0 -0.05      .  -0.05     .     .       .
          seltorexant:zaleplon  0    0  0.20      .   0.20     .     .       .
          seltorexant:zolpidem  1 0.66  0.39   0.39   0.39  0.00  0.00  0.9980
         seltorexant:zopiclone  0    0  0.19      .   0.19     .     .       .
             zaleplon:zolpidem  3 0.68  0.18   0.29  -0.04  0.33  2.32  0.0205
            zaleplon:zopiclone  0    0 -0.02      .  -0.02     .     .       .
            zolpidem:zopiclone  0    0 -0.20      .  -0.20     .     .       .

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (SMD) in network meta-analysis
 direct     - Estimated treatment effect (SMD) derived from direct evidence
 indir.     - Estimated treatment effect (SMD) derived from indirect evidence
 Diff       - Difference between direct and indirect treatment estimates
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0.14. (2 out of 14 comparisons)."
[1] "File created on 2022-06-08"
