Separate indirect from direct evidence (SIDE) using back-calculation method
            eszopiclone:zolpidem  0    0 1.20      .   1.20     .     .        .
 [ reached getOption("max.print") -- omitted 79 rows ]

Random effects model: 

                      comparison  k prop  nma direct indir.   RoR     z p-value
       BZD-long:BZD-intermediate  2 0.42 1.60   1.71   1.53  1.12  0.29  0.7740
      BZD-short:BZD-intermediate  2 0.38 1.30   1.14   1.41  0.81 -0.56  0.5761
   daridorexant:BZD-intermediate  0    0 0.99      .   0.99     .     .       .
 diphenydramine:BZD-intermediate  0    0 1.50      .   1.50     .     .       .
        doxepin:BZD-intermediate  0    0 0.77      .   0.77     .     .       .
    eszopiclone:BZD-intermediate  1 0.11 1.22   0.19   1.53  0.13 -2.94  0.0033
    lemborexant:BZD-intermediate  0    0 1.24      .   1.24     .     .       .
      melatonin:BZD-intermediate  0    0 0.84      .   0.84     .     .       .
    mirtazapine:BZD-intermediate  1 1.00 0.81   0.81      .     .     .       .
        placebo:BZD-intermediate  8 0.69 0.79   0.90   0.59  1.52  1.33  0.1841
   propiomazine:BZD-intermediate  0    0 1.46      .   1.46     .     .       .
      ramelteon:BZD-intermediate  0    0 0.81      .   0.81     .     .       .
    seltorexant:BZD-intermediate  0    0 0.50      .   0.50     .     .       .
     suvorexant:BZD-intermediate  0    0 0.79      .   0.79     .     .       .
      trazodone:BZD-intermediate  1 0.31 1.22   1.48   1.12  1.33  0.40  0.6864
   trimipramine:BZD-intermediate  1 0.74 2.14   5.71   0.12 46.35  2.73  0.0063
       zaleplon:BZD-intermediate  0    0 0.69      .   0.69     .     .       .
       zolpidem:BZD-intermediate  0    0 1.09      .   1.09     .     .       .
      zopiclone:BZD-intermediate  1 0.05 1.34   0.74   1.38  0.54 -0.74  0.4596
              BZD-long:BZD-short  3 0.61 1.23   1.15   1.36  0.84 -0.42  0.6713
           BZD-long:daridorexant  0    0 1.62      .   1.62     .     .       .
         BZD-long:diphenydramine  0    0 1.07      .   1.07     .     .       .
                BZD-long:doxepin  0    0 2.09      .   2.09     .     .       .
            BZD-long:eszopiclone  0    0 1.31      .   1.31     .     .       .
            BZD-long:lemborexant  0    0 1.29      .   1.29     .     .       .
              BZD-long:melatonin  0    0 1.91      .   1.91     .     .       .
            BZD-long:mirtazapine  0    0 1.97      .   1.97     .     .       .
                BZD-long:placebo  4 0.68 2.02   1.88   2.36  0.79 -0.62  0.5322
           BZD-long:propiomazine  0    0 1.10      .   1.10     .     .       .
              BZD-long:ramelteon  0    0 1.97      .   1.97     .     .       .
            BZD-long:seltorexant  0    0 3.21      .   3.21     .     .       .
             BZD-long:suvorexant  0    0 2.03      .   2.03     .     .       .
              BZD-long:trazodone  0    0 1.31      .   1.31     .     .       .
           BZD-long:trimipramine  0    0 0.75      .   0.75     .     .       .
               BZD-long:zaleplon  0    0 2.33      .   2.33     .     .       .
               BZD-long:zolpidem  0    0 1.47      .   1.47     .     .       .
              BZD-long:zopiclone  3 0.55 1.20   1.19   1.20  0.99 -0.02  0.9837
          BZD-short:daridorexant  0    0 1.32      .   1.32     .     .       .
        BZD-short:diphenydramine  0    0 0.87      .   0.87     .     .       .
               BZD-short:doxepin  0    0 1.70      .   1.70     .     .       .
           BZD-short:eszopiclone  0    0 1.07      .   1.07     .     .       .
           BZD-short:lemborexant  0    0 1.05      .   1.05     .     .       .
             BZD-short:melatonin  0    0 1.55      .   1.55     .     .       .
           BZD-short:mirtazapine  0    0 1.60      .   1.60     .     .       .
               BZD-short:placebo  4 0.56 1.65   1.32   2.20  0.60 -1.51  0.1305
          BZD-short:propiomazine  0    0 0.89      .   0.89     .     .       .
             BZD-short:ramelteon  0    0 1.60      .   1.60     .     .       .
           BZD-short:seltorexant  0    0 2.62      .   2.62     .     .       .
            BZD-short:suvorexant  0    0 1.66      .   1.66     .     .       .
             BZD-short:trazodone  0    0 1.07      .   1.07     .     .       .
          BZD-short:trimipramine  0    0 0.61      .   0.61     .     .       .
              BZD-short:zaleplon  1 0.20 1.90   1.91   1.89  1.01  0.02  0.9830
              BZD-short:zolpidem  0    0 1.20      .   1.20     .     .       .
             BZD-short:zopiclone  1 0.43 0.97   1.19   0.83  1.43  0.91  0.3623
     daridorexant:diphenydramine  0    0 0.66      .   0.66     .     .       .
            daridorexant:doxepin  0    0 1.29      .   1.29     .     .       .
        daridorexant:eszopiclone  0    0 0.81      .   0.81     .     .       .
        daridorexant:lemborexant  0    0 0.80      .   0.80     .     .       .
          daridorexant:melatonin  0    0 1.18      .   1.18     .     .       .
        daridorexant:mirtazapine  0    0 1.22      .   1.22     .     .       .
            daridorexant:placebo  3 0.92 1.25   1.27   1.08  1.17  0.24  0.8130
       daridorexant:propiomazine  0    0 0.68      .   0.68     .     .       .
          daridorexant:ramelteon  0    0 1.22      .   1.22     .     .       .
        daridorexant:seltorexant  0    0 1.99      .   1.99     .     .       .
         daridorexant:suvorexant  0    0 1.26      .   1.26     .     .       .
          daridorexant:trazodone  0    0 0.81      .   0.81     .     .       .
       daridorexant:trimipramine  0    0 0.46      .   0.46     .     .       .
           daridorexant:zaleplon  0    0 1.44      .   1.44     .     .       .
           daridorexant:zolpidem  1 0.24 0.91   0.86   0.93  0.93 -0.16  0.8701
          daridorexant:zopiclone  0    0 0.74      .   0.74     .     .       .
          diphenydramine:doxepin  0    0 1.95      .   1.95     .     .       .
      diphenydramine:eszopiclone  0    0 1.23      .   1.23     .     .       .
      diphenydramine:lemborexant  0    0 1.21      .   1.21     .     .       .
        diphenydramine:melatonin  0    0 1.78      .   1.78     .     .       .
      diphenydramine:mirtazapine  0    0 1.84      .   1.84     .     .       .
          diphenydramine:placebo  1 1.00 1.89   1.89      .     .     .       .
     diphenydramine:propiomazine  0    0 1.03      .   1.03     .     .       .
        diphenydramine:ramelteon  0    0 1.84      .   1.84     .     .       .
      diphenydramine:seltorexant  0    0 3.00      .   3.00     .     .       .
       diphenydramine:suvorexant  0    0 1.90      .   1.90     .     .       .
        diphenydramine:trazodone  0    0 1.23      .   1.23     .     .       .
     diphenydramine:trimipramine  0    0 0.70      .   0.70     .     .       .
         diphenydramine:zaleplon  0    0 2.18      .   2.18     .     .       .
         diphenydramine:zolpidem  0    0 1.37      .   1.37     .     .       .
        diphenydramine:zopiclone  0    0 1.12      .   1.12     .     .       .
             doxepin:eszopiclone  0    0 0.63      .   0.63     .     .       .
             doxepin:lemborexant  0    0 0.62      .   0.62     .     .       .
               doxepin:melatonin  0    0 0.91      .   0.91     .     .       .
             doxepin:mirtazapine  0    0 0.94      .   0.94     .     .       .
                 doxepin:placebo  2 0.87 0.97   0.99   0.85  1.16  0.19  0.8495
            doxepin:propiomazine  0    0 0.53      .   0.53     .     .       .
               doxepin:ramelteon  1 0.49 0.94   0.79   1.12  0.71 -0.64  0.5193
             doxepin:seltorexant  0    0 1.54      .   1.54     .     .       .
              doxepin:suvorexant  0    0 0.97      .   0.97     .     .       .
               doxepin:trazodone  0    0 0.63      .   0.63     .     .       .
            doxepin:trimipramine  0    0 0.36      .   0.36     .     .       .
                doxepin:zaleplon  0    0 1.12      .   1.12     .     .       .
                doxepin:zolpidem  0    0 0.70      .   0.70     .     .       .
               doxepin:zopiclone  0    0 0.57      .   0.57     .     .       .
         eszopiclone:lemborexant  0    0 0.98      .   0.98     .     .       .
           eszopiclone:melatonin  0    0 1.45      .   1.45     .     .       .
         eszopiclone:mirtazapine  0    0 1.50      .   1.50     .     .       .
             eszopiclone:placebo  2 0.66 1.54   1.95   0.98  1.99  1.84  0.0659
        eszopiclone:propiomazine  0    0 0.84      .   0.84     .     .       .
           eszopiclone:ramelteon  0    0 1.50      .   1.50     .     .       .
         eszopiclone:seltorexant  0    0 2.45      .   2.45     .     .       .
          eszopiclone:suvorexant  0    0 1.55      .   1.55     .     .       .
           eszopiclone:trazodone  0    0 1.00      .   1.00     .     .       .
        eszopiclone:trimipramine  0    0 0.57      .   0.57     .     .       .
            eszopiclone:zaleplon  0    0 1.77      .   1.77     .     .       .
            eszopiclone:zolpidem  0    0 1.12      .   1.12     .     .       .
 [ reached getOption("max.print") -- omitted 79 rows ]

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (OR) in network meta-analysis
 direct     - Estimated treatment effect (OR) derived from direct evidence
 indir.     - Estimated treatment effect (OR) derived from indirect evidence
 RoR        - Ratio of Ratios (direct versus indirect)
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0.09. (3 out of 33 comparisons)."
[1] "File created on 2022-01-30"
